,POA
2022-02-23 08:00:00+02:00,5439.889348892346
2022-02-23 08:30:00+02:00,7822.232984574583
2022-02-23 09:00:00+02:00,9984.56391963947
2022-02-23 09:30:00+02:00,11874.131375917854
2022-02-23 10:00:00+02:00,13453.971771980192
2022-02-23 10:30:00+02:00,14695.575762939974
2022-02-23 11:00:00+02:00,15577.236804853044
2022-02-23 11:30:00+02:00,16083.75248286068
2022-02-23 12:00:00+02:00,16206.454389877674
2022-02-23 12:30:00+02:00,15943.278273815666
2022-02-23 13:00:00+02:00,15298.78772654706
2022-02-23 13:30:00+02:00,14284.136711439902
2022-02-23 14:00:00+02:00,12917.008130514301
2022-02-23 14:30:00+02:00,11221.667066316944
2022-02-23 15:00:00+02:00,9229.583087952027
2022-02-23 15:30:00+02:00,6982.313899268369
2022-02-23 16:00:00+02:00,4544.3028590213935
2022-02-23 16:30:00+02:00,2070.1593060337004
2022-02-23 17:00:00+02:00,216.78445254954147
2022-02-23 17:30:00+02:00,0.0
2022-02-23 18:00:00+02:00,0.0
2022-02-23 18:30:00+02:00,0.0
2022-02-23 19:00:00+02:00,0.0
2022-02-23 19:30:00+02:00,0.0
2022-02-23 20:00:00+02:00,0.0
2022-02-23 20:30:00+02:00,0.0
2022-02-23 21:00:00+02:00,0.0
2022-02-23 21:30:00+02:00,0.0
2022-02-23 22:00:00+02:00,0.0
2022-02-23 22:30:00+02:00,0.0
2022-02-23 23:00:00+02:00,0.0
2022-02-23 23:30:00+02:00,0.0
2022-02-24 00:00:00+02:00,0.0
2022-02-24 00:30:00+02:00,0.0
2022-02-24 01:00:00+02:00,0.0
2022-02-24 01:30:00+02:00,0.0
2022-02-24 02:00:00+02:00,0.0
2022-02-24 02:30:00+02:00,0.0
2022-02-24 03:00:00+02:00,0.0
2022-02-24 03:30:00+02:00,0.0
2022-02-24 04:00:00+02:00,0.0
2022-02-24 04:30:00+02:00,0.0
2022-02-24 05:00:00+02:00,0.0
2022-02-24 05:30:00+02:00,0.0
2022-02-24 06:00:00+02:00,0.0
2022-02-24 06:30:00+02:00,0.0
2022-02-24 07:00:00+02:00,811.1919547709897
2022-02-24 07:30:00+02:00,3081.2945639905042
2022-02-24 08:00:00+02:00,5578.348886850049
2022-02-24 08:30:00+02:00,7956.564277432275
2022-02-24 09:00:00+02:00,10115.165048721137
2022-02-24 09:30:00+02:00,12001.652655492158
2022-02-24 10:00:00+02:00,13578.882876953268
2022-02-24 10:30:00+02:00,14818.17418870348
2022-02-24 11:00:00+02:00,15697.707879742315
2022-02-24 11:30:00+02:00,16202.223177309637
2022-02-24 12:00:00+02:00,16323.036518197592
2022-02-24 12:30:00+02:00,16058.105017183741
2022-02-24 13:00:00+02:00,15412.0482347278
2022-02-24 13:30:00+02:00,14396.113639696237
2022-02-24 14:00:00+02:00,13028.123367205044
2022-02-24 14:30:00+02:00,11332.540124777493
2022-02-24 15:00:00+02:00,9341.094821483426
2022-02-24 15:30:00+02:00,7095.586692999372
2022-02-24 16:00:00+02:00,4659.960555467646
2022-02-24 16:30:00+02:00,2181.967784275293
2022-02-24 17:00:00+02:00,268.21183686074295
2022-02-24 17:30:00+02:00,0.0
2022-02-24 18:00:00+02:00,0.0
2022-02-24 18:30:00+02:00,0.0
2022-02-24 19:00:00+02:00,0.0
2022-02-24 19:30:00+02:00,0.0
2022-02-24 20:00:00+02:00,0.0
2022-02-24 20:30:00+02:00,0.0
2022-02-24 21:00:00+02:00,0.0
2022-02-24 21:30:00+02:00,0.0
2022-02-24 22:00:00+02:00,0.0
2022-02-24 22:30:00+02:00,0.0
2022-02-24 23:00:00+02:00,0.0
2022-02-24 23:30:00+02:00,0.0
2022-02-25 00:00:00+02:00,0.0
2022-02-25 00:30:00+02:00,0.0
2022-02-25 01:00:00+02:00,0.0
2022-02-25 01:30:00+02:00,0.0
2022-02-25 02:00:00+02:00,0.0
2022-02-25 02:30:00+02:00,0.0
2022-02-25 03:00:00+02:00,0.0
2022-02-25 03:30:00+02:00,0.0
2022-02-25 04:00:00+02:00,0.0
2022-02-25 04:30:00+02:00,0.0
2022-02-25 05:00:00+02:00,0.0
2022-02-25 05:30:00+02:00,0.0
2022-02-25 06:00:00+02:00,0.0
2022-02-25 06:30:00+02:00,0.0
2022-02-25 07:00:00+02:00,920.2138333480274
2022-02-25 07:30:00+02:00,3221.000331221072
2022-02-25 08:00:00+02:00,5716.992983456208
2022-02-25 08:30:00+02:00,8091.057481375032
2022-02-25 09:00:00+02:00,10245.889317556266
2022-02-25 09:30:00+02:00,12129.216135715651
2022-02-25 10:00:00+02:00,13703.726652225761
2022-02-25 10:30:00+02:00,14940.580389559105
2022-02-25 11:00:00+02:00,15817.85599493125
2022-02-25 11:30:00+02:00,16320.240964072103
2022-02-25 12:00:00+02:00,16439.04113350622
2022-02-25 12:30:00+02:00,16172.23792041839
2022-02-25 13:00:00+02:00,15524.508288558645
2022-02-25 13:30:00+02:00,14507.19297473938
2022-02-25 14:00:00+02:00,13138.250956486481
2022-02-25 14:30:00+02:00,11442.337268656805
2022-02-25 15:00:00+02:00,9451.435786494314
2022-02-25 15:30:00+02:00,7207.58328790338
2022-02-25 16:00:00+02:00,4774.296876737905
2022-02-25 16:30:00+02:00,2293.2414122892437
2022-02-25 17:00:00+02:00,324.9795745725368
2022-02-25 17:30:00+02:00,0.0
2022-02-25 18:00:00+02:00,0.0
2022-02-25 18:30:00+02:00,0.0
2022-02-25 19:00:00+02:00,0.0
2022-02-25 19:30:00+02:00,0.0
2022-02-25 20:00:00+02:00,0.0
2022-02-25 20:30:00+02:00,0.0
2022-02-25 21:00:00+02:00,0.0
2022-02-25 21:30:00+02:00,0.0
2022-02-25 22:00:00+02:00,0.0
2022-02-25 22:30:00+02:00,0.0
2022-02-25 23:00:00+02:00,0.0
2022-02-25 23:30:00+02:00,0.0
2022-02-26 00:00:00+02:00,0.0
2022-02-26 00:30:00+02:00,0.0
2022-02-26 01:00:00+02:00,0.0
2022-02-26 01:30:00+02:00,0.0
2022-02-26 02:00:00+02:00,0.0
2022-02-26 02:30:00+02:00,0.0
2022-02-26 03:00:00+02:00,0.0
2022-02-26 03:30:00+02:00,0.0
2022-02-26 04:00:00+02:00,0.0
2022-02-26 04:30:00+02:00,0.0
2022-02-26 05:00:00+02:00,0.0
2022-02-26 05:30:00+02:00,0.0
2022-02-26 06:00:00+02:00,0.0
2022-02-26 06:30:00+02:00,0.0
2022-02-26 07:00:00+02:00,1033.746204185637
2022-02-26 07:30:00+02:00,3361.191802476364
2022-02-26 08:00:00+02:00,5855.753470992312
2022-02-26 08:30:00+02:00,8225.646905805055
2022-02-26 09:00:00+02:00,10376.66946460988
2022-02-26 09:30:00+02:00,12256.753981448604
2022-02-26 10:00:00+02:00,13828.435851993569
2022-02-26 10:30:00+02:00,15062.728629824074
2022-02-26 11:00:00+02:00,15937.617657744813
2022-02-26 11:30:00+02:00,16437.745204377006
2022-02-26 12:00:00+02:00,16554.41098022726
2022-02-26 12:30:00+02:00,16285.62358466548
2022-02-26 13:00:00+02:00,15636.118786970324
2022-02-26 13:30:00+02:00,14617.33035213118
2022-02-26 14:00:00+02:00,13247.35175543627
2022-02-26 14:30:00+02:00,11551.025169686533
2022-02-26 15:00:00+02:00,9560.57914404169
2022-02-26 15:30:00+02:00,7318.283091476647
2022-02-26 16:00:00+02:00,4887.286984739983
2022-02-26 16:30:00+02:00,2403.8444296165826
2022-02-26 17:00:00+02:00,386.63457497870644
2022-02-26 17:30:00+02:00,0.0
2022-02-26 18:00:00+02:00,0.0
2022-02-26 18:30:00+02:00,0.0
2022-02-26 19:00:00+02:00,0.0
2022-02-26 19:30:00+02:00,0.0
2022-02-26 20:00:00+02:00,0.0
2022-02-26 20:30:00+02:00,0.0
2022-02-26 21:00:00+02:00,0.0
2022-02-26 21:30:00+02:00,0.0
2022-02-26 22:00:00+02:00,0.0
2022-02-26 22:30:00+02:00,0.0
2022-02-26 23:00:00+02:00,0.0
2022-02-26 23:30:00+02:00,0.0
2022-02-27 00:00:00+02:00,0.0
2022-02-27 00:30:00+02:00,0.0
2022-02-27 01:00:00+02:00,0.0
2022-02-27 01:30:00+02:00,0.0
2022-02-27 02:00:00+02:00,0.0
2022-02-27 02:30:00+02:00,0.0
2022-02-27 03:00:00+02:00,0.0
2022-02-27 03:30:00+02:00,0.0
2022-02-27 04:00:00+02:00,0.0
2022-02-27 04:30:00+02:00,0.0
2022-02-27 05:00:00+02:00,0.0
2022-02-27 05:30:00+02:00,0.0
2022-02-27 06:00:00+02:00,0.0
2022-02-27 06:30:00+02:00,11.19571625293958
2022-02-27 07:00:00+02:00,1151.2197152064487
2022-02-27 07:30:00+02:00,3501.7525274306386
2022-02-27 08:00:00+02:00,5994.565095559586
2022-02-27 08:30:00+02:00,8360.268723419787
2022-02-27 09:00:00+02:00,10507.439819574845
2022-02-27 09:30:00+02:00,12384.199794513743
2022-02-27 10:00:00+02:00,13952.944538757907
2022-02-27 10:30:00+02:00,15184.554358080433
2022-02-27 11:00:00+02:00,16056.930433737136
2022-02-27 11:30:00+02:00,16554.676184977077
2022-02-27 12:00:00+02:00,16669.089587125218
2022-02-27 12:30:00+02:00,16398.209245123715
2022-02-27 13:00:00+02:00,15746.831103516039
2022-02-27 13:30:00+02:00,14726.481714314436
2022-02-27 14:00:00+02:00,13355.386752027553
2022-02-27 14:30:00+02:00,11658.57044916764
2022-02-27 15:00:00+02:00,9668.497839711305
2022-02-27 15:30:00+02:00,7427.665311958413
2022-02-27 16:00:00+02:00,4998.9073866384215
2022-02-27 16:30:00+02:00,2513.6574848662017
2022-02-27 17:00:00+02:00,452.6778186533671
2022-02-27 17:30:00+02:00,0.0
2022-02-27 18:00:00+02:00,0.0
2022-02-27 18:30:00+02:00,0.0
2022-02-27 19:00:00+02:00,0.0
2022-02-27 19:30:00+02:00,0.0
2022-02-27 20:00:00+02:00,0.0
2022-02-27 20:30:00+02:00,0.0
2022-02-27 21:00:00+02:00,0.0
2022-02-27 21:30:00+02:00,0.0
2022-02-27 22:00:00+02:00,0.0
2022-02-27 22:30:00+02:00,0.0
2022-02-27 23:00:00+02:00,0.0
2022-02-27 23:30:00+02:00,0.0
2022-02-28 00:00:00+02:00,0.0
2022-02-28 00:30:00+02:00,0.0
2022-02-28 01:00:00+02:00,0.0
2022-02-28 01:30:00+02:00,0.0
2022-02-28 02:00:00+02:00,0.0
2022-02-28 02:30:00+02:00,0.0
2022-02-28 03:00:00+02:00,0.0
2022-02-28 03:30:00+02:00,0.0
2022-02-28 04:00:00+02:00,0.0
2022-02-28 04:30:00+02:00,0.0
2022-02-28 05:00:00+02:00,0.0
2022-02-28 05:30:00+02:00,0.0
2022-02-28 06:00:00+02:00,0.0
2022-02-28 06:30:00+02:00,22.0487882084031
2022-02-28 07:00:00+02:00,1272.1075804797101
2022-02-28 07:30:00+02:00,3642.5761120229035
2022-02-28 08:00:00+02:00,6133.365472899825
2022-02-28 08:30:00+02:00,8494.861061682444
2022-02-28 09:00:00+02:00,10638.136454982437
2022-02-28 09:30:00+02:00,12511.488813394832
2022-02-28 10:00:00+02:00,14077.188328443799
2022-02-28 10:30:00+02:00,15305.994498054477
2022-02-28 11:00:00+02:00,16175.73328182093
2022-02-28 11:30:00+02:00,16670.97549780723
2022-02-28 12:00:00+02:00,16783.021691191818
2022-02-28 12:30:00+02:00,16509.94323846125
2022-02-28 13:00:00+02:00,15856.59759625537
2022-02-28 13:30:00+02:00,14834.603860698275
2022-02-28 14:00:00+02:00,13462.317653272687
2022-02-28 14:30:00+02:00,11764.940300787977
2022-02-28 15:00:00+02:00,9775.165254724936
2022-02-28 15:30:00+02:00,7535.709608242801
2022-02-28 16:00:00+02:00,5109.136379341108
2022-02-28 16:30:00+02:00,2622.5762326714525
2022-02-28 17:00:00+02:00,522.5919099696885
2022-02-28 17:30:00+02:00,0.0
2022-02-28 18:00:00+02:00,0.0
2022-02-28 18:30:00+02:00,0.0
2022-02-28 19:00:00+02:00,0.0
2022-02-28 19:30:00+02:00,0.0
2022-02-28 20:00:00+02:00,0.0
2022-02-28 20:30:00+02:00,0.0
2022-02-28 21:00:00+02:00,0.0
2022-02-28 21:30:00+02:00,0.0
2022-02-28 22:00:00+02:00,0.0
2022-02-28 22:30:00+02:00,0.0
2022-02-28 23:00:00+02:00,0.0
2022-02-28 23:30:00+02:00,0.0
